"Notes","Year","Year Code","Census Division of Residence","Census Division of Residence Code","Age of Mother 9","Age of Mother 9 Code","Source of Payment for Delivery","Source of Payment for Delivery Code","Month Prenatal Care Began","Month Prenatal Care Began Code",Births,Average Number of Prenatal Visits
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Private Insurance","2","9th month","09",20,2.95
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Private Insurance","2","Unknown or Not Stated","99",104,10.86
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Self Pay","3","No prenatal care","00",92,0.00
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Self Pay","3","1st month","01",32,11.00
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Self Pay","3","2nd month","02",152,11.83
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Self Pay","3","3rd month","03",266,11.09
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Self Pay","3","4th month","04",102,9.39
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Self Pay","3","5th month","05",68,7.54
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Self Pay","3","6th month","06",54,6.71
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Self Pay","3","7th month","07",48,5.96
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Self Pay","3","8th month","08",30,4.37
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Self Pay","3","9th month","09",14,2.07
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Self Pay","3","Unknown or Not Stated","99",28,7.65
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Other","4","No prenatal care","00",21,0.00
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Other","4","1st month","01",40,14.85
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Other","4","2nd month","02",266,12.79
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Other","4","3rd month","03",272,11.83
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Other","4","4th month","04",99,10.27
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Other","4","5th month","05",60,8.78
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Other","4","6th month","06",56,8.79
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Other","4","7th month","07",31,8.10
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Other","4","8th month","08",28,6.18
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Other","4","Unknown or Not Stated","99",12,Not Applicable
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Unknown or Not Stated","9","No prenatal care","00",14,0.00
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Unknown or Not Stated","9","2nd month","02",19,10.11
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Unknown or Not Stated","9","3rd month","03",23,11.30
,"2020","2020","Division 6: East South Central","CENS-D6","35-39 years","35-39","Unknown or Not Stated","9","Unknown or Not Stated","99",12,Not Applicable
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Medicaid","1","No prenatal care","00",82,0.00
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Medicaid","1","1st month","01",63,14.29
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Medicaid","1","2nd month","02",483,12.83
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Medicaid","1","3rd month","03",484,11.71
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Medicaid","1","4th month","04",231,9.70
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Medicaid","1","5th month","05",127,9.94
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Medicaid","1","6th month","06",96,7.32
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Medicaid","1","7th month","07",63,6.25
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Medicaid","1","8th month","08",49,4.92
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Medicaid","1","9th month","09",25,2.80
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Medicaid","1","Unknown or Not Stated","99",35,8.83
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Private Insurance","2","No prenatal care","00",24,0.00
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Private Insurance","2","1st month","01",101,13.26
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Private Insurance","2","2nd month","02",925,12.69
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Private Insurance","2","3rd month","03",932,11.85
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Private Insurance","2","4th month","04",234,10.36
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Private Insurance","2","5th month","05",68,9.56
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Private Insurance","2","6th month","06",52,8.79
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Private Insurance","2","7th month","07",34,7.65
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Private Insurance","2","8th month","08",17,5.35
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Private Insurance","2","Unknown or Not Stated","99",16,10.80
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Self Pay","3","No prenatal care","00",22,0.00
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Self Pay","3","2nd month","02",37,12.59
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Self Pay","3","3rd month","03",62,10.40
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Self Pay","3","4th month","04",43,9.42
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Self Pay","3","5th month","05",19,8.53
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Self Pay","3","6th month","06",17,6.88
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Self Pay","3","7th month","07",12,6.17
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Self Pay","3","8th month","08",10,3.80
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Other","4","2nd month","02",55,13.51
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Other","4","3rd month","03",44,12.11
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Other","4","4th month","04",21,10.86
,"2020","2020","Division 6: East South Central","CENS-D6","40-44 years","40-44","Other","4","5th month","05",15,8.87
,"2020","2020","Division 6: East South Central","CENS-D6","45-49 years","45-49","Medicaid","1","2nd month","02",15,12.53
,"2020","2020","Division 6: East South Central","CENS-D6","45-49 years","45-49","Medicaid","1","3rd month","03",18,12.28
,"2020","2020","Division 6: East South Central","CENS-D6","45-49 years","45-49","Private Insurance","2","2nd month","02",56,12.67
,"2020","2020","Division 6: East South Central","CENS-D6","45-49 years","45-49","Private Insurance","2","3rd month","03",47,12.49
,"2020","2020","Division 6: East South Central","CENS-D6","45-49 years","45-49","Private Insurance","2","4th month","04",13,11.15
,"2020","2020","Division 7: West South Central","CENS-D7","Under 15 years","15","Medicaid","1","No prenatal care","00",27,0.00
,"2020","2020","Division 7: West South Central","CENS-D7","Under 15 years","15","Medicaid","1","1st month","01",14,11.43
,"2020","2020","Division 7: West South Central","CENS-D7","Under 15 years","15","Medicaid","1","2nd month","02",57,11.44
,"2020","2020","Division 7: West South Central","CENS-D7","Under 15 years","15","Medicaid","1","3rd month","03",50,10.96
,"2020","2020","Division 7: West South Central","CENS-D7","Under 15 years","15","Medicaid","1","4th month","04",36,9.94
,"2020","2020","Division 7: West South Central","CENS-D7","Under 15 years","15","Medicaid","1","5th month","05",43,8.58
,"2020","2020","Division 7: West South Central","CENS-D7","Under 15 years","15","Medicaid","1","6th month","06",37,7.24
,"2020","2020","Division 7: West South Central","CENS-D7","Under 15 years","15","Medicaid","1","7th month","07",41,7.00
,"2020","2020","Division 7: West South Central","CENS-D7","Under 15 years","15","Medicaid","1","8th month","08",28,4.61
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Medicaid","1","No prenatal care","00",1056,0.00
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Medicaid","1","1st month","01",1481,12.00
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Medicaid","1","2nd month","02",6818,11.83
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Medicaid","1","3rd month","03",6798,10.95
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Medicaid","1","4th month","04",3649,9.85
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Medicaid","1","5th month","05",2370,8.54
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Medicaid","1","6th month","06",1606,7.67
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Medicaid","1","7th month","07",1196,6.43
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Medicaid","1","8th month","08",850,4.68
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Medicaid","1","9th month","09",421,2.42
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Medicaid","1","Unknown or Not Stated","99",608,6.69
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Private Insurance","2","No prenatal care","00",193,0.00
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Private Insurance","2","1st month","01",138,12.04
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Private Insurance","2","2nd month","02",968,11.89
,"2020","2020","Division 7: West South Central","CENS-D7","15-19 years","15-19","Private Insurance","2","3rd month","03",951,11.02
